X,Y,OBS,RTO09,RTO11,RTO13,ALT,IV1101,XCOORD,YCOORD
317213.5,6276111.5,8877.00,3233.07596,3299.33465,3469.00,506.53240,0.56529,317213.500000,6276111.500000
317222.5,6276111.5,8878.00,3253.34799,3076.87868,3209.00,506.46800,0.56155,317222.500000,6276111.500000
317231.5,6276111.5,8879.00,3159.17405,2924.10865,3201.00,506.40650,0.55914,317231.500000,6276111.500000
317240.5,6276111.5,8880.00,2896.30995,3022.95768,2639.00,506.34360,0.55726,317240.500000,6276111.500000
317249.5,6276111.5,8881.00,3149.99691,2966.88215,2604.00,506.24700,0.55542,317249.500000,6276111.500000
317258.5,6276111.5,8882.00,3533.64875,3294.11808,2574.00,506.15190,0.55484,317258.500000,6276111.500000
317267.5,6276111.5,8883.00,3586.25867,3046.60086,2748.00,506.09110,0.55821,317267.500000,6276111.500000
317276.5,6276111.5,8884.00,3317.26610,3104.92883,2878.00,506.03280,0.56427,317276.500000,6276111.500000
317285.5,6276111.5,8885.00,3477.94956,3359.64023,2717.00,505.97790,0.56943,317285.500000,6276111.500000
317294.5,6276111.5,8886.00,3459.59562,3275.12130,2820.00,505.92600,0.56995,317294.500000,6276111.500000
317303.5,6276111.5,8887.00,3028.92414,3387.57868,2764.00,505.87490,0.56893,317303.500000,6276111.500000
317312.5,6276111.5,8888.00,3223.62810,3436.65185,2854.00,505.82150,0.56791,317312.500000,6276111.500000
317321.5,6276111.5,8889.00,3336.91692,3124.20598,2731.00,505.76350,0.56669,317321.500000,6276111.500000
317330.5,6276111.5,8890.00,3277.33054,3059.55371,2547.00,505.70770,0.56520,317330.500000,6276111.500000
317339.5,6276111.5,8891.00,3143.53942,3288.41589,2478.00,505.66180,0.56331,317339.500000,6276111.500000
317348.5,6276111.5,8892.00,2914.00073,3516.40333,2384.00,505.62430,0.56292,317348.500000,6276111.500000
317357.5,6276111.5,8893.00,3190.94753,3103.57016,2150.00,505.59810,0.56536,317357.500000,6276111.500000
317366.5,6276111.5,8894.00,3256.87966,3220.85336,2252.00,505.59580,0.56824,317366.500000,6276111.500000
317375.5,6276111.5,8895.00,3059.35554,3366.34458,2428.00,505.61085,0.57023,317375.500000,6276111.500000
317384.5,6276111.5,8896.00,3053.56729,3532.71652,2384.00,505.64010,0.56623,317384.500000,6276111.500000
317393.5,6276111.5,8897.00,3193.92786,3170.00500,2198.00,505.67450,0.55807,317393.500000,6276111.500000
317402.5,6276111.5,8898.00,2801.00917,3323.45202,1998.00,505.72570,0.54739,317402.500000,6276111.500000
317411.5,6276111.5,8899.00,2418.49143,2828.90166,1992.00,505.78560,0.53305,317411.500000,6276111.500000
317420.5,6276111.5,8900.00,2014.30337,2998.32094,1752.00,505.85110,0.51824,317420.500000,6276111.500000
317429.5,6276111.5,8901.00,2147.79765,3084.38068,1562.00,505.92340,0.50328,317429.500000,6276111.500000
317438.5,6276111.5,8902.00,2748.75190,3120.44291,1771.00,506.00790,0.49008,317438.500000,6276111.500000
317447.5,6276111.5,8903.00,2594.06247,2671.03995,1416.00,506.11660,0.48154,317447.500000,6276111.500000
317456.5,6276111.5,8904.00,2410.09191,2795.70144,1625.00,506.23440,0.47450,317456.500000,6276111.500000
317465.5,6276111.5,8905.00,2564.33679,2932.15174,1476.00,506.35280,0.46557,317465.500000,6276111.500000
317474.5,6276111.5,8906.00,2308.97279,2660.41233,1602.00,506.46640,0.45605,317474.500000,6276111.500000
317483.5,6276111.5,8907.00,2404.29156,2341.73893,1743.00,506.56770,0.44813,317483.500000,6276111.500000
317492.5,6276111.5,8908.00,2595.24519,2478.21981,1392.00,506.66450,0.43994,317492.500000,6276111.500000
317501.5,6276111.5,8909.00,2335.23554,2444.90550,1367.00,506.80975,0.42709,317501.500000,6276111.500000
317510.5,6276111.5,8910.00,2073.76079,2182.64987,1232.00,506.95420,0.40839,317510.500000,6276111.500000
317519.5,6276111.5,8911.00,1778.36819,2233.59031,804.00,507.04580,0.38899,317519.500000,6276111.500000
317528.5,6276111.5,8912.00,2226.29430,2597.49462,1444.00,507.12890,0.37115,317528.500000,6276111.500000
317537.5,6276111.5,8913.00,1944.75646,2450.71279,1263.00,507.19650,0.37095,317537.500000,6276111.500000
317546.5,6276111.5,8914.00,2079.70692,2328.09029,1378.00,507.23950,0.37460,317546.500000,6276111.500000
317555.5,6276111.5,8915.00,2203.03810,2589.24286,1528.00,507.25810,0.38108,317555.500000,6276111.500000
317564.5,6276111.5,8916.00,2291.00396,2568.32854,1564.00,507.24580,0.40301,317564.500000,6276111.500000
317573.5,6276111.5,8917.00,2792.62850,3080.63074,1586.00,507.19200,0.43425,317573.500000,6276111.500000
317582.5,6276111.5,8918.00,2371.39564,2810.36227,1542.00,507.11080,0.46566,317582.500000,6276111.500000
317591.5,6276111.5,8919.00,2541.87896,2708.64994,1456.00,507.01270,0.49647,317591.500000,6276111.500000
317600.5,6276111.5,8920.00,2532.58416,2982.67076,1459.00,506.89960,0.51635,317600.500000,6276111.500000
317609.5,6276111.5,8921.00,2364.91444,2835.10413,1518.00,506.76640,0.53109,317609.500000,6276111.500000
317618.5,6276111.5,8922.00,2408.00533,2889.70020,1729.00,506.62230,0.54025,317618.500000,6276111.500000
317627.5,6276111.5,8923.00,2500.79267,2976.81365,1761.00,506.39580,0.53697,317627.500000,6276111.500000
317636.5,6276111.5,8924.00,2656.54548,3022.33745,1861.00,506.17150,0.53036,317636.500000,6276111.500000
317645.5,6276111.5,8925.00,2768.18902,3119.49186,2198.00,506.07990,0.52452,317645.500000,6276111.500000
317654.5,6276111.5,8926.00,2718.58182,3150.38821,2000.00,505.98720,0.52860,317654.500000,6276111.500000
317663.5,6276111.5,8927.00,2534.08718,3434.21467,1898.00,505.88180,0.54020,317663.500000,6276111.500000
317672.5,6276111.5,8928.00,2558.10936,3340.12368,1755.00,505.76260,0.54988,317672.500000,6276111.500000
317681.5,6276111.5,8929.00,2802.68832,3640.26462,2044.00,505.63630,0.56107,317681.500000,6276111.500000
317690.5,6276111.5,8930.00,2672.92305,3568.33063,2090.00,505.54520,0.57387,317690.500000,6276111.500000
317699.5,6276111.5,8931.00,2654.41255,3095.00218,2243.00,505.45760,0.58681,317699.500000,6276111.500000
317708.5,6276111.5,8932.00,2509.90141,3784.97984,2441.00,505.36980,0.59805,317708.500000,6276111.500000
317717.5,6276111.5,8933.00,2547.43993,3772.35790,3591.00,505.28220,0.60338,317717.500000,6276111.500000
317726.5,6276111.5,8934.00,2349.92265,3587.56347,3309.00,505.19550,0.60585,317726.500000,6276111.500000
317735.5,6276111.5,8935.00,2491.02175,3511.27165,3521.00,505.10800,0.60758,317735.500000,6276111.500000
317744.5,6276111.5,8936.00,2566.59136,3548.73364,3294.00,505.02280,0.60828,317744.500000,6276111.500000
317753.5,6276111.5,8937.00,2769.14732,3619.04138,3495.00,504.90370,0.60843,317753.500000,6276111.500000
317762.5,6276111.5,8938.00,2592.21243,3337.05697,3908.00,504.80000,0.60862,317762.500000,6276111.500000
317771.5,6276111.5,8939.00,2627.76706,3612.56500,3916.00,504.74890,0.61052,317771.500000,6276111.500000
317780.5,6276111.5,8940.00,2608.65821,3477.17916,4021.00,504.71340,0.61658,317780.500000,6276111.500000
317789.5,6276111.5,8941.00,2624.83649,3627.44537,4127.00,504.69460,0.62317,317789.500000,6276111.500000
317798.5,6276111.5,8942.00,2683.43961,3656.30069,4552.00,504.68670,0.62969,317798.500000,6276111.500000
317807.5,6276111.5,8943.00,2763.43331,3815.82208,4537.00,504.67590,0.63858,317807.500000,6276111.500000
317816.5,6276111.5,8944.00,2762.01021,1740.45979,5178.00,504.63490,0.64801,317816.500000,6276111.500000
317825.5,6276111.5,8945.00,2835.52171,4089.59427,5157.00,504.59880,0.65494,317825.500000,6276111.500000
317834.5,6276111.5,8946.00,2661.80236,3248.85596,4780.00,504.59230,0.64113,317834.500000,6276111.500000
317843.5,6276111.5,8947.00,2302.37083,3039.81634,2981.00,504.63760,0.60290,317843.500000,6276111.500000
316628.5,6276102.5,8948.00,2509.47751,2787.78867,3466.00,502.68820,0.45966,316628.500000,6276102.500000
316637.5,6276102.5,8949.00,2832.48489,2923.57624,3245.00,502.96750,0.47247,316637.500000,6276102.500000
316646.5,6276102.5,8950.00,2844.65195,2796.35235,3231.00,503.25450,0.49798,316646.500000,6276102.500000
316655.5,6276102.5,8951.00,2843.86234,3002.77651,2357.00,503.53780,0.52050,316655.500000,6276102.500000
316664.5,6276102.5,8952.00,3116.73833,2864.85155,2853.00,503.81140,0.51260,316664.500000,6276102.500000
316673.5,6276102.5,8953.00,2805.04530,2722.13789,3174.00,504.07480,0.49794,316673.500000,6276102.500000
316682.5,6276102.5,8954.00,2972.56630,2765.02095,2605.00,504.33210,0.48310,316682.500000,6276102.500000
316691.5,6276102.5,8955.00,2888.79497,2856.61610,1962.00,504.58780,0.47249,316691.500000,6276102.500000
316700.5,6276102.5,8956.00,2748.71957,2832.92671,1942.00,504.83530,0.46997,316700.500000,6276102.500000
316709.5,6276102.5,8957.00,2601.19683,2696.20939,1960.00,505.06910,0.46691,316709.500000,6276102.500000
316718.5,6276102.5,8958.00,2384.80431,2375.39437,1992.00,505.29530,0.46287,316718.500000,6276102.500000
316727.5,6276102.5,8959.00,2806.00941,2281.53357,1754.00,505.51730,0.45592,316727.500000,6276102.500000
316736.5,6276102.5,8960.00,2563.66734,1948.44905,1967.00,505.73210,0.44918,316736.500000,6276102.500000
316745.5,6276102.5,8961.00,2408.41543,1774.96948,2002.00,506.02640,0.44317,316745.500000,6276102.500000
316754.5,6276102.5,8962.00,2438.90050,1798.61361,1916.00,506.22600,0.44370,316754.500000,6276102.500000
316763.5,6276102.5,8963.00,2982.39534,1778.78485,1902.00,506.31900,0.44825,316763.500000,6276102.500000
316772.5,6276102.5,8964.00,2693.49779,2294.42285,1927.00,506.45560,0.45412,316772.500000,6276102.500000
316781.5,6276102.5,8965.00,2803.06850,2040.36941,1810.00,506.57560,0.46440,316781.500000,6276102.500000
316790.5,6276102.5,8966.00,2549.39161,2391.17063,2135.00,506.68940,0.47684,316790.500000,6276102.500000
316799.5,6276102.5,8967.00,3137.47132,2708.79693,1960.00,506.76960,0.48879,316799.500000,6276102.500000
316808.5,6276102.5,8968.00,3293.89281,2244.14332,1430.00,506.83160,0.49939,316808.500000,6276102.500000
316817.5,6276102.5,8969.00,2202.16903,2263.32263,1442.00,506.87910,0.50705,316817.500000,6276102.500000
316826.5,6276102.5,8970.00,2242.04773,1965.57088,2289.00,506.90880,0.51350,316826.500000,6276102.500000
316835.5,6276102.5,8971.00,2520.30160,2666.38068,1688.00,506.92850,0.52088,316835.500000,6276102.500000
316844.5,6276102.5,8972.00,2960.37228,2573.42016,2113.00,506.94110,0.52947,316844.500000,6276102.500000
316853.5,6276102.5,8973.00,3100.29846,3202.65607,2239.00,506.94230,0.53643,316853.500000,6276102.500000
316862.5,6276102.5,8974.00,2706.82256,2835.01718,2060.00,506.92470,0.54285,316862.500000,6276102.500000
316871.5,6276102.5,8975.00,2962.45200,2798.81349,1874.00,506.86860,0.54725,316871.500000,6276102.500000
316880.5,6276102.5,8976.00,2997.67968,2535.18993,2085.00,506.80050,0.54901,316880.500000,6276102.500000
316889.5,6276102.5,8977.00,3068.98860,2845.37228,2139.00,506.75160,0.55015,316889.500000,6276102.500000
316898.5,6276102.5,8978.00,3057.12607,2801.73243,2244.00,506.69820,0.55093,316898.500000,6276102.500000
316907.5,6276102.5,8979.00,3228.86400,2969.44928,2591.00,506.63920,0.55239,316907.500000,6276102.500000
316916.5,6276102.5,8980.00,3102.84652,3242.21061,2708.00,506.58070,0.55292,316916.500000,6276102.500000
316925.5,6276102.5,8981.00,3128.85386,2920.24547,2493.00,506.52730,0.55278,316925.500000,6276102.500000
316934.5,6276102.5,8982.00,3373.44609,3145.76947,2638.00,506.48280,0.55237,316934.500000,6276102.500000
316943.5,6276102.5,8983.00,3190.10465,3284.56157,3043.00,506.45100,0.55157,316943.500000,6276102.500000
316952.5,6276102.5,8984.00,3540.27282,3176.35174,2592.00,506.42920,0.54990,316952.500000,6276102.500000
316961.5,6276102.5,8985.00,3353.63610,3297.46140,2537.00,506.41610,0.54790,316961.500000,6276102.500000
316970.5,6276102.5,8986.00,3278.48645,3192.59718,2460.00,506.40860,0.54686,316970.500000,6276102.500000
316979.5,6276102.5,8987.00,3340.57748,3204.33277,2421.00,506.38830,0.54489,316979.500000,6276102.500000
316988.5,6276102.5,8988.00,3099.87890,3021.34031,2451.00,506.37310,0.54379,316988.500000,6276102.500000
316997.5,6276102.5,8989.00,3290.24338,3159.64043,1822.00,506.36500,0.54914,316997.500000,6276102.500000
317006.5,6276102.5,8990.00,3433.68825,3229.95300,2335.00,506.36730,0.55419,317006.500000,6276102.500000
317015.5,6276102.5,8991.00,3380.60771,3138.30590,2704.00,506.36860,0.55838,317015.500000,6276102.500000
317024.5,6276102.5,8992.00,3312.34521,3293.10040,2933.00,506.37250,0.56373,317024.500000,6276102.500000
317033.5,6276102.5,8993.00,3472.55545,3301.42199,3370.00,506.38170,0.56859,317033.500000,6276102.500000
317042.5,6276102.5,8994.00,3511.12077,3143.07693,3443.00,506.39900,0.57174,317042.500000,6276102.500000
317051.5,6276102.5,8995.00,3470.84984,3043.47739,3287.00,506.42890,0.57129,317051.500000,6276102.500000
317060.5,6276102.5,8996.00,3569.61715,3200.66093,3448.00,506.47530,0.56684,317060.500000,6276102.500000
317069.5,6276102.5,8997.00,3560.69886,3312.11223,3490.00,506.53130,0.56175,317069.500000,6276102.500000
317078.5,6276102.5,8998.00,3477.92610,3320.35868,3282.00,506.58690,0.55692,317078.500000,6276102.500000
317087.5,6276102.5,8999.00,2862.18197,2882.20675,3117.00,506.63240,0.56022,317087.500000,6276102.500000
317096.5,6276102.5,9000.00,3269.53557,3014.25388,2756.00,506.66860,0.56464,317096.500000,6276102.500000
317105.5,6276102.5,9001.00,3288.38175,3051.80223,2283.00,506.69580,0.56736,317105.500000,6276102.500000
317114.5,6276102.5,9002.00,3125.61616,3047.67249,2136.00,506.71590,0.57129,317114.500000,6276102.500000
317123.5,6276102.5,9003.00,3038.13174,3054.80866,2275.00,506.73505,0.57497,317123.500000,6276102.500000
317132.5,6276102.5,9004.00,3239.89687,3287.96830,2301.00,506.74900,0.57812,317132.500000,6276102.500000
317141.5,6276102.5,9005.00,3174.09579,3328.57084,2388.00,506.75510,0.58114,317141.500000,6276102.500000
317150.5,6276102.5,9006.00,3180.20923,3329.48476,2760.00,506.75640,0.58411,317150.500000,6276102.500000
317159.5,6276102.5,9007.00,3298.24458,3226.84217,2771.00,506.74820,0.58685,317159.500000,6276102.500000
317168.5,6276102.5,9008.00,3181.90131,3172.69753,3136.00,506.71830,0.58753,317168.500000,6276102.500000
317177.5,6276102.5,9009.00,3341.27325,3305.44794,3519.00,506.68130,0.58422,317177.500000,6276102.500000
317186.5,6276102.5,9010.00,3060.62183,3261.06511,3706.00,506.64310,0.58039,317186.500000,6276102.500000
317195.5,6276102.5,9011.00,3018.95289,3343.21347,3830.00,506.60350,0.57652,317195.500000,6276102.500000
317204.5,6276102.5,9012.00,3100.31264,3405.61441,3618.00,506.55950,0.57200,317204.500000,6276102.500000
317213.5,6276102.5,9013.00,3080.06689,3157.94985,3491.00,506.50810,0.56594,317213.500000,6276102.500000
317222.5,6276102.5,9014.00,3372.59534,3207.74776,3487.00,506.44940,0.55938,317222.500000,6276102.500000
317231.5,6276102.5,9015.00,2933.64285,3171.66585,3148.00,506.39790,0.55525,317231.500000,6276102.500000
317240.5,6276102.5,9016.00,2843.60323,3167.65394,3044.00,506.34010,0.55237,317240.500000,6276102.500000
317249.5,6276102.5,9017.00,3082.40931,3135.73005,2525.00,506.24460,0.54874,317249.500000,6276102.500000
317258.5,6276102.5,9018.00,2951.62740,2902.62837,2698.00,506.14730,0.54571,317258.500000,6276102.500000
317267.5,6276102.5,9019.00,3034.09207,3119.05828,2587.00,506.08390,0.55110,317267.500000,6276102.500000
317276.5,6276102.5,9020.00,2807.54402,3343.79147,3125.00,506.02320,0.55898,317276.500000,6276102.500000
317285.5,6276102.5,9021.00,2981.92469,2798.77448,3352.00,505.96640,0.56561,317285.500000,6276102.500000
317294.5,6276102.5,9022.00,3121.71289,2992.28689,3466.00,505.91400,0.56682,317294.500000,6276102.500000
317303.5,6276102.5,9023.00,3251.49912,3477.50386,3575.00,505.86480,0.56652,317303.500000,6276102.500000
317312.5,6276102.5,9024.00,3218.21799,3309.01936,2925.00,505.81460,0.56603,317312.500000,6276102.500000
317321.5,6276102.5,9025.00,2981.55573,3097.42696,3068.00,505.75560,0.56478,317321.500000,6276102.500000
317330.5,6276102.5,9026.00,3133.59589,3040.03339,3183.00,505.69740,0.56211,317330.500000,6276102.500000
317339.5,6276102.5,9027.00,3337.09757,2946.97862,2808.00,505.64510,0.55845,317339.500000,6276102.500000
317348.5,6276102.5,9028.00,3190.51963,3292.96891,2709.00,505.59880,0.55629,317348.500000,6276102.500000
317357.5,6276102.5,9029.00,3224.83051,3362.51379,2681.00,505.56160,0.56047,317357.500000,6276102.500000
317366.5,6276102.5,9030.00,2792.78454,3263.37766,2524.00,505.56590,0.56421,317366.500000,6276102.500000
317375.5,6276102.5,9031.00,2546.26861,3172.68507,2558.00,505.58550,0.56715,317375.500000,6276102.500000
317384.5,6276102.5,9032.00,2942.58098,3230.80101,2571.00,505.61480,0.56267,317384.500000,6276102.500000
317393.5,6276102.5,9033.00,3058.71092,3286.92330,2201.00,505.64640,0.55390,317393.500000,6276102.500000
317402.5,6276102.5,9034.00,2583.73068,3217.36192,2184.00,505.69070,0.54218,317402.500000,6276102.500000
317411.5,6276102.5,9035.00,2297.64290,3246.38833,2047.00,505.74440,0.52608,317411.500000,6276102.500000
317420.5,6276102.5,9036.00,2464.56497,3021.88750,2209.00,505.80540,0.50956,317420.500000,6276102.500000
317429.5,6276102.5,9037.00,2357.45635,3074.98618,2137.00,505.87440,0.49236,317429.500000,6276102.500000
317438.5,6276102.5,9038.00,2214.94904,2822.75472,1773.00,505.95490,0.47571,317438.500000,6276102.500000
317447.5,6276102.5,9039.00,2181.28550,3162.07804,1801.00,506.04980,0.46626,317447.500000,6276102.500000
317456.5,6276102.5,9040.00,2291.74344,2834.84545,1400.00,506.15210,0.45720,317456.500000,6276102.500000
317465.5,6276102.5,9041.00,2724.25848,2826.53200,1568.00,506.25480,0.44357,317465.500000,6276102.500000
317474.5,6276102.5,9042.00,2307.00288,2917.01867,1666.00,506.35330,0.43423,317474.500000,6276102.500000
317483.5,6276102.5,9043.00,2328.22365,2891.71801,1712.00,506.44440,0.42701,317483.500000,6276102.500000
317492.5,6276102.5,9044.00,2135.59389,2697.82746,1745.00,506.53110,0.41722,317492.500000,6276102.500000
317501.5,6276102.5,9045.00,1980.11283,2572.07612,1512.00,506.65895,0.40540,317501.500000,6276102.500000
317510.5,6276102.5,9046.00,1785.98252,2616.18401,1442.00,506.78410,0.39148,317510.500000,6276102.500000
317519.5,6276102.5,9047.00,1808.87833,2740.60501,1407.00,506.86140,0.37514,317519.500000,6276102.500000
317528.5,6276102.5,9048.00,1984.37798,2358.98220,1380.00,506.92900,0.35851,317528.500000,6276102.500000
317537.5,6276102.5,9049.00,2307.14094,2132.42558,1477.00,506.98270,0.36333,317537.500000,6276102.500000
317546.5,6276102.5,9050.00,2276.61038,2508.43251,1454.00,507.01820,0.36857,317546.500000,6276102.500000
317555.5,6276102.5,9051.00,2495.88372,2437.48260,1655.00,507.03340,0.37342,317555.500000,6276102.500000
317564.5,6276102.5,9052.00,2543.55703,2696.52674,1488.00,507.02330,0.39980,317564.500000,6276102.500000
317573.5,6276102.5,9053.00,2507.28298,2685.72895,1817.00,506.98300,0.43433,317573.500000,6276102.500000
317582.5,6276102.5,9054.00,2538.86143,2557.28331,1569.00,506.91750,0.46755,317582.500000,6276102.500000
317591.5,6276102.5,9055.00,2340.42678,2987.12416,1512.00,506.83250,0.50386,317591.500000,6276102.500000
317600.5,6276102.5,9056.00,2405.05063,2932.15009,1607.00,506.73020,0.53128,317600.500000,6276102.500000
317609.5,6276102.5,9057.00,2238.21034,3121.19205,1655.00,506.61100,0.55308,317609.500000,6276102.500000
317618.5,6276102.5,9058.00,2408.91791,2976.08384,1823.00,506.48100,0.57028,317618.500000,6276102.500000
317627.5,6276102.5,9059.00,2695.67196,3234.18702,1410.00,506.28285,0.56488,317627.500000,6276102.500000
317636.5,6276102.5,9060.00,2646.17190,3388.15895,1224.00,506.10100,0.55817,317636.500000,6276102.500000
317645.5,6276102.5,9061.00,2711.63833,3460.48700,1789.00,506.01370,0.55299,317645.500000,6276102.500000
317654.5,6276102.5,9062.00,2745.67075,3449.11270,1733.00,505.92910,0.54863,317654.500000,6276102.500000
317663.5,6276102.5,9063.00,2570.93209,3493.33727,1717.00,505.83420,0.54695,317663.500000,6276102.500000
317672.5,6276102.5,9064.00,2658.75206,3531.04360,1896.00,505.72660,0.54530,317672.500000,6276102.500000
317681.5,6276102.5,9065.00,2596.94927,3157.43427,1911.00,505.60960,0.55176,317681.500000,6276102.500000
317690.5,6276102.5,9066.00,2924.16051,2917.06360,2299.00,505.51020,0.56804,317690.500000,6276102.500000
317699.5,6276102.5,9067.00,2754.67932,3026.55814,1317.00,505.41970,0.58333,317699.500000,6276102.500000
317708.5,6276102.5,9068.00,2454.50986,4085.14156,2314.00,505.33250,0.59751,317708.500000,6276102.500000
317717.5,6276102.5,9069.00,3102.80220,3675.36985,3140.00,505.24630,0.60365,317717.500000,6276102.500000
317726.5,6276102.5,9070.00,2797.90953,3496.58311,3436.00,505.16110,0.60721,317726.500000,6276102.500000
317735.5,6276102.5,9071.00,2628.51829,3607.07042,3954.00,505.07710,0.60986,317735.500000,6276102.500000
317744.5,6276102.5,9072.00,2681.97086,3576.89180,3763.00,504.99620,0.61010,317744.500000,6276102.500000
317753.5,6276102.5,9073.00,2565.72454,3490.67553,4102.00,504.88115,0.60950,317753.500000,6276102.500000
317771.5,6276102.5,9074.00,2043.91253,3616.82223,4568.00,504.72390,0.61078,317771.500000,6276102.500000
317780.5,6276102.5,9075.00,2420.02925,3514.44951,4996.00,504.68880,0.61953,317780.500000,6276102.500000
317789.5,6276102.5,9076.00,2803.40982,3461.06453,5880.00,504.67780,0.62875,317789.500000,6276102.500000
317798.5,6276102.5,9077.00,2879.85445,3719.72546,6280.00,504.68410,0.63661,317798.500000,6276102.500000
317816.5,6276102.5,9078.00,2939.18455,3521.69052,4564.00,504.64180,0.65529,317816.500000,6276102.500000
317825.5,6276102.5,9079.00,3062.21467,3571.44288,3481.00,504.60310,0.66406,317825.500000,6276102.500000
317834.5,6276102.5,9080.00,2695.99106,3784.58639,2705.00,504.60540,0.64858,317834.500000,6276102.500000
317843.5,6276102.5,9081.00,2557.95910,3089.14214,3963.00,504.67730,0.60797,317843.500000,6276102.500000
317852.5,6276102.5,9082.00,1504.78860,1883.82553,1677.00,504.79240,0.56768,317852.500000,6276102.500000
316628.5,6276093.5,9083.00,2422.54799,3528.07485,3934.00,502.55200,0.46065,316628.500000,6276093.500000
316637.5,6276093.5,9084.00,3285.54918,3051.75395,3489.00,502.82660,0.47354,316637.500000,6276093.500000
316646.5,6276093.5,9085.00,3121.00427,3257.30599,2885.00,503.10940,0.50000,316646.500000,6276093.500000
316655.5,6276093.5,9086.00,3223.47330,2651.80578,3037.00,503.38780,0.52284,316655.500000,6276093.500000
316664.5,6276093.5,9087.00,3124.99134,3602.37846,3130.00,503.65350,0.51598,316664.500000,6276093.500000
316673.5,6276093.5,9088.00,3206.98888,3001.23093,3561.00,503.90980,0.50168,316673.500000,6276093.500000
316682.5,6276093.5,9089.00,3115.01992,2735.71335,3713.00,504.16170,0.48729,316682.500000,6276093.500000
316691.5,6276093.5,9090.00,2701.28118,2606.54376,2891.00,504.42080,0.47723,316691.500000,6276093.500000
316700.5,6276093.5,9091.00,2843.14894,2686.31805,2379.00,504.66880,0.47453,316700.500000,6276093.500000
316709.5,6276093.5,9092.00,2923.41885,2648.35981,1669.00,504.89040,0.47165,316709.500000,6276093.500000
316718.5,6276093.5,9093.00,2555.57727,2529.51886,1396.00,505.10300,0.46845,316718.500000,6276093.500000
316727.5,6276093.5,9094.00,2754.69809,2623.90352,1662.00,505.31340,0.46461,316727.500000,6276093.500000
316736.5,6276093.5,9095.00,2842.92319,2564.93871,2036.00,505.51500,0.46089,316736.500000,6276093.500000
316745.5,6276093.5,9096.00,2794.30397,2619.38986,2069.00,505.76405,0.45754,316745.500000,6276093.500000
316754.5,6276093.5,9097.00,2752.48796,2483.15900,1942.00,505.98250,0.45713,316754.500000,6276093.500000
316763.5,6276093.5,9098.00,2587.29702,2512.18096,1942.00,506.09680,0.45856,316763.500000,6276093.500000
316772.5,6276093.5,9099.00,2857.13680,2525.93723,1749.00,506.22440,0.46055,316772.500000,6276093.500000
316781.5,6276093.5,9100.00,2436.19906,2452.30622,1875.00,506.34380,0.46625,316781.500000,6276093.500000
316790.5,6276093.5,9101.00,2901.36299,2777.73558,2277.00,506.45070,0.47437,316790.500000,6276093.500000
316799.5,6276093.5,9102.00,2124.98211,3040.41724,2353.00,506.53630,0.48220,316799.500000,6276093.500000
316808.5,6276093.5,9103.00,2094.68226,2940.80555,1280.00,506.60530,0.48957,316808.500000,6276093.500000
316817.5,6276093.5,9104.00,1904.83777,2919.63172,1281.00,506.65890,0.49559,316817.500000,6276093.500000
316826.5,6276093.5,9105.00,2945.30983,2530.85489,1632.00,506.69650,0.50118,316826.500000,6276093.500000
316835.5,6276093.5,9106.00,2853.89783,2713.93443,1789.00,506.72360,0.50808,316835.500000,6276093.500000
316844.5,6276093.5,9107.00,2897.06243,3005.09064,2019.00,506.74380,0.51778,316844.500000,6276093.500000
316853.5,6276093.5,9108.00,2660.24196,2931.18766,1717.00,506.75480,0.52653,316853.500000,6276093.500000
316862.5,6276093.5,9109.00,2856.71076,2826.82560,1606.00,506.74900,0.53492,316862.500000,6276093.500000
316871.5,6276093.5,9110.00,2512.76814,2691.01317,1626.00,506.70015,0.54063,316871.500000,6276093.500000
316880.5,6276093.5,9111.00,2767.54467,2543.56331,1719.00,506.63740,0.54272,316880.500000,6276093.500000
316889.5,6276093.5,9112.00,2875.92802,3041.30507,2073.00,506.59460,0.54434,316889.500000,6276093.500000
316898.5,6276093.5,9113.00,2919.77095,3045.85691,2391.00,506.54870,0.54606,316898.500000,6276093.500000
316907.5,6276093.5,9114.00,3059.37443,2693.23827,2484.00,506.49130,0.54802,316907.500000,6276093.500000
316916.5,6276093.5,9115.00,3157.07171,3544.44853,2646.00,506.43330,0.54926,316916.500000,6276093.500000
316925.5,6276093.5,9116.00,3433.50552,3263.61108,2999.00,506.37980,0.55020,316925.500000,6276093.500000
316934.5,6276093.5,9117.00,3194.40496,3017.54363,3024.00,506.33410,0.55091,316934.500000,6276093.500000
316943.5,6276093.5,9118.00,3371.47462,3007.19483,2538.00,506.30480,0.55152,316943.500000,6276093.500000
316952.5,6276093.5,9119.00,3524.38012,3005.62905,2295.00,506.28420,0.55158,316952.500000,6276093.500000
316961.5,6276093.5,9120.00,3228.13875,3484.20943,2219.00,506.27000,0.55056,316961.500000,6276093.500000
316970.5,6276093.5,9121.00,3175.37051,3032.73357,2138.00,506.25900,0.54810,316970.500000,6276093.500000
316979.5,6276093.5,9122.00,3168.12035,2943.74506,2587.00,506.24340,0.54536,316979.500000,6276093.500000
316988.5,6276093.5,9123.00,3267.83976,3083.85306,2028.00,506.23090,0.54445,316988.500000,6276093.500000
316997.5,6276093.5,9124.00,3120.35435,3067.95012,1860.00,506.22375,0.54991,316997.500000,6276093.500000
317006.5,6276093.5,9125.00,3100.62647,3235.20872,2338.00,506.22650,0.55599,317006.500000,6276093.500000
